id,name,code,supplier_code,sale_price,total_base_price,total_sale_price,vat,currency,quantity,brand,category,category_id,category_path,model,url,image,variant1,variant2,subproduct_code,subproduct_id,personalization_id
12399,Kukla Bəbə 213-1/2 63-16/17 (48-7),T12399,022696,78,87,78,0,TL,16,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bəbə-213-1/2-63-16/17-48-7,https://www.supertoys.az/kukla-bəbə-213-1/2-63-16/kukla-bb-213-12-63-1617-48-7-kuklalar-18546-12-O.png,,,,0,
12398,Kukla Defa 8370,T12398,022865,18,18,18,0,TL,3,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-defa-8370,https://www.supertoys.az/kukla-defa-8370-kuklalar-18545-12-O.png,,,,0,
12397,Kukla 13-27/611A1,T12397,031327,6.5,7,6.5,0,TL,0,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-13-27/611a1,https://www.supertoys.az/kukla-13-27/kukla-13-27611a1-kuklalar-18539-12-O.jpg,,,,0,
12392,Kukla - Aşbaz 13-26/613A3,T12392,030677,6,6,6,0,TL,0,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-asbaz-13-26/613a3,https://www.supertoys.az/kukla-asbaz-13-26613a3-kuklalar-18533-12-O.jpg,,,,0,
12390,Kukla Bəbə 246-2 (110-21),T12390,025813,30,30,30,0,TL,0,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bəbə-246-2-110-21,https://www.supertoys.az/kukla-bb-246-2-110-21-kuklalar-18527-12-O.jpg,,,,0,
12387,Kukla Bəbə 318006,T12387,016307,45,45,45,0,TL,9,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bəbə-318006,https://www.supertoys.az/kukla-bb-318006-kuklalar-18521-12-O.png,,,,0,
12380,Kukla 8866-1,T12380,016440,13,13,13,0,TL,13,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-8866-1,https://www.supertoys.az/kukla-8866-1-kuklalar-18514-12-O.png,,,,0,
12378,Kukla 8395 (130-23),T12378,020046,18,18,18,0,TL,10,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-8395-130-23,https://www.supertoys.az/kukla-8395-130-23-kuklalar-18512-12-O.png,,,,0,
12374,Kukla Angel LD-131A (73-5),T12374,002166,11,12,11,0,TL,0,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-angel-ld-131a-73-5,https://www.supertoys.az/kukla-angel-ld-131a-73-5-kuklalar-18509-12-O.png,,,,0,
12373,Kukla Rockstar 8384,T12373,019661,14,14,14,0,TL,55,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-rockstar-8384,https://www.supertoys.az/kukla-rockstar-8384-kuklalar-18508-12-O.png,,,,0,
12372,Kukla Üzgüçü 3999 (183-23),T12372,025445,45,45,45,0,TL,27,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-uzgucu-3999-183-23,https://www.supertoys.az/kukla-uzgucu-3999-183-23-kuklalar-18507-12-O.png,,,,0,
12371,Kukla Princessa ZT8930,T12371,016584,20,20,20,0,TL,3,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-princessa-zt8930,https://www.supertoys.az/kukla-princessa-zt8930-kuklalar-18506-12-O.png,,,,0,
12369,Kukla 8240 (130-38),T12369,020173,13,13,13,0,TL,6,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-8240-130-38,https://www.supertoys.az/kukla-8240-130-38-kuklalar-18505-12-O.png,,,,0,
12366,Kukla bəbə 209-3 (63-14),T12366,023622,53,53,53,0,TL,5,,Kuklalar,234,Supertoys > Kataloq > Oyuncaqlar > Gəlinciklər >,,kukla-bəbə-209-3-63-14,https://www.supertoys.az/kukla-bb-209-3-63-14-kuklalar-18497-12-O.jpg,,,,0,
